,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,cluster
227,0.255,0.581,140441.0,0.505,0.0,8.0,0.351,-8.924,0.0,0.0658,178.796,4.0,0.884,2
228,0.0433,0.836,218173.0,0.552,0.0,7.0,0.0773,-5.66,1.0,0.0851,97.036,4.0,0.525,4
229,0.0999,0.771,115949.0,0.351,0.776,8.0,0.0862,-15.816,0.0,0.209,135.996,4.0,0.391,3
230,0.0437,0.967,193596.0,0.498,3.09e-06,11.0,0.11,-11.447,0.0,0.36,118.989,4.0,0.608,11
231,0.0965,0.73,198234.0,0.524,7.49e-06,1.0,0.104,-12.039,1.0,0.209,155.006,4.0,0.256,1
232,0.00407,0.766,204027.0,0.771,3.76e-06,6.0,0.113,-9.108,1.0,0.0576,140.036,4.0,0.297,4
233,0.148,0.704,222091.0,0.558,0.0,2.0,0.107,-7.273,0.0,0.0542,110.444,4.0,0.245,8
234,0.00801,0.856,269667.0,0.609,8.15e-05,0.0,0.0344,-7.223,1.0,0.0824,114.988,4.0,0.928,1
235,0.0134,0.635,220734.0,0.841,0.0,5.0,0.0622,-5.379,1.0,0.0422,109.021,4.0,0.424,4
236,0.932,0.612,213827.0,0.28,0.0,0.0,0.088,-8.648,1.0,0.0434,72.795,4.0,0.387,6
237,0.332,0.621,230192.0,0.82,0.0,10.0,0.104,-4.865,1.0,0.0367,144.905,4.0,0.452,4
238,0.00269,0.836,165001.0,0.622,0.000566,1.0,0.335,-11.003,1.0,0.0946,102.015,4.0,0.892,1
239,0.034,0.818,225983.0,0.803,0.0,1.0,0.153,-4.282,1.0,0.0797,106.97,4.0,0.632,1
240,0.3,0.794,189109.0,0.711,0.0,8.0,0.0955,-5.124,0.0,0.0699,174.915,4.0,0.955,2
241,0.097,0.696,63060.0,0.553,3.91e-06,1.0,0.617,-8.702,1.0,0.0759,114.993,4.0,0.674,10
242,0.049,0.726,233478.0,0.698,0.0,5.0,0.309,-4.165,1.0,0.0431,143.994,4.0,0.867,4
243,0.851,0.589,197470.0,0.389,0.0,0.0,0.0772,-5.972,1.0,0.028,89.1,4.0,0.501,6
244,0.511,0.498,217867.0,0.59,0.0,1.0,0.107,-4.721,0.0,0.032,145.867,4.0,0.0784,8
245,0.0185,0.704,217289.0,0.859,0.0,5.0,0.0215,-4.877,0.0,0.0996,105.115,4.0,0.926,2
246,0.013,0.853,206693.0,0.56,0.0,1.0,0.0944,-4.961,1.0,0.0406,134.066,4.0,0.86,1
247,0.0412,0.874,178560.0,0.692,7.24e-05,5.0,0.324,-5.28,0.0,0.0431,116.017,4.0,0.937,2
248,0.196,0.578,261240.0,0.574,0.0,2.0,0.083,-6.209,1.0,0.0454,174.152,4.0,0.301,7
249,0.386,0.688,268320.0,0.853,0.0,10.0,0.0862,-5.814,1.0,0.0493,103.993,4.0,0.743,4
250,0.337,0.576,257720.0,0.835,0.0,2.0,0.082,-6.826,1.0,0.0486,150.017,4.0,0.476,1
251,0.263,0.658,148448.0,0.762,0.0,10.0,0.127,-3.028,0.0,0.0425,163.864,4.0,0.823,2
252,0.297,0.633,211160.0,0.673,0.0,6.0,0.206,-6.403,0.0,0.258,86.776,4.0,0.659,2
253,0.0525,0.715,207333.0,0.655,0.0,0.0,0.115,-6.425,1.0,0.137,95.078,4.0,0.531,1
254,0.000245,0.631,209120.0,0.796,0.0108,1.0,0.38,-5.35,1.0,0.0401,92.47,4.0,0.596,1
255,0.108,0.747,228300.0,0.701,0.0,2.0,0.0712,-4.902,1.0,0.0429,100.012,4.0,0.589,1
256,0.77,0.471,215507.0,0.396,0.0,8.0,0.0729,-6.654,1.0,0.0336,149.609,4.0,0.263,6
257,0.00253,0.52,236907.0,0.849,0.0,9.0,0.119,-3.794,0.0,0.186,175.908,4.0,0.774,2
258,0.163,0.599,263400.0,0.448,0.0,8.0,0.106,-6.312,1.0,0.0232,95.05,3.0,0.168,0
259,0.474,0.781,281560.0,0.445,0.0,2.0,0.184,-6.061,1.0,0.0295,78.998,4.0,0.591,1
260,0.669,0.642,258373.0,0.289,0.0,9.0,0.18,-9.918,1.0,0.0367,84.996,4.0,0.407,6
261,0.559,0.581,300840.0,0.0549,0.0,10.0,0.0718,-20.514,0.0,0.0397,152.037,4.0,0.234,6
262,0.229,0.726,222496.0,0.818,0.0,11.0,0.0544,-6.238,0.0,0.319,140.042,4.0,0.679,2
263,0.581,0.825,233713.0,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,4.0,0.931,8
264,0.169,0.763,153627.0,0.661,0.0,4.0,0.117,-5.592,0.0,0.056,95.002,4.0,0.632,8
265,0.914,0.589,221107.0,0.242,0.0,6.0,0.0887,-10.517,1.0,0.0442,89.749,4.0,0.257,6
266,0.84,0.587,185853.0,0.267,0.0,8.0,0.121,-9.206,1.0,0.0349,98.845,4.0,0.352,6
267,0.607,0.614,258987.0,0.379,0.000464,4.0,0.0986,-10.48,1.0,0.0476,107.989,4.0,0.201,6
268,0.0167,0.631,195760.0,0.825,0.0,11.0,0.122,-3.971,1.0,0.0433,129.942,3.0,0.427,4
269,0.0232,0.461,261154.0,0.834,1.14e-05,2.0,0.14,-4.868,1.0,0.0989,135.007,4.0,0.471,7
270,0.00838,0.817,216707.0,0.781,5.21e-06,7.0,0.123,-4.178,0.0,0.112,104.0,4.0,0.359,2
271,0.142,0.748,221013.0,0.749,0.0,8.0,0.0713,-5.916,0.0,0.516,90.09,4.0,0.659,11
272,0.779,0.587,259550.0,0.299,0.0,8.0,0.123,-7.365,1.0,0.0263,94.992,3.0,0.356,0
273,0.0735,0.624,170827.0,0.876,0.0,9.0,0.327,-3.374,1.0,0.1,99.943,4.0,0.781,4
274,0.028,0.794,177693.0,0.637,0.0,4.0,0.0919,-6.29,0.0,0.339,103.868,4.0,0.393,11
275,0.586,0.544,265363.0,0.417,0.0,8.0,0.085,-4.387,1.0,0.0247,95.156,3.0,0.207,0
276,0.0904,0.715,274400.0,0.553,0.00327,2.0,0.0946,-8.704,1.0,0.249,104.818,4.0,0.192,1
277,0.113,0.672,210213.0,0.73,0.0,5.0,0.0612,-4.77,1.0,0.0372,123.969,4.0,0.559,4
278,0.224,0.712,222545.0,0.437,0.0,0.0,0.147,-13.76,0.0,0.391,77.622,4.0,0.678,11
279,0.236,0.578,223867.0,0.558,0.0,2.0,0.143,-5.438,1.0,0.0872,75.087,4.0,0.54,1
280,0.141,0.669,242440.0,0.747,0.0,6.0,0.185,-7.108,1.0,0.0428,122.531,4.0,0.483,4
281,0.952,0.567,185587.0,0.211,5.24e-05,0.0,0.275,-9.975,1.0,0.0315,134.019,4.0,0.289,6
282,0.165,0.906,180500.0,0.597,2.94e-06,0.0,0.0775,-2.566,1.0,0.0764,124.008,4.0,0.967,1
283,0.0122,0.686,203493.0,0.765,0.0,8.0,0.127,-4.778,1.0,0.118,99.998,4.0,0.743,4
284,0.178,0.74,305240.0,0.549,0.0,9.0,0.114,-7.072,1.0,0.303,85.16,4.0,0.469,11
285,0.033,0.747,176266.0,0.863,0.00893,0.0,0.176,-6.885,1.0,0.072,124.971,4.0,0.627,1
286,0.668,0.485,190933.0,0.54,0.0,1.0,0.0849,-5.4,1.0,0.0253,62.631,4.0,0.426,6
287,0.0124,0.738,205733.0,0.87,0.0,1.0,0.14,-5.343,0.0,0.0844,89.988,4.0,0.845,8
288,0.0908,0.701,273904.0,0.781,1.75e-06,5.0,0.358,-8.493,1.0,0.134,86.006,4.0,0.459,4
289,0.0067,0.562,236067.0,0.877,0.0,0.0,0.603,-6.014,1.0,0.06,105.07,4.0,0.323,10
290,0.882,0.822,259333.0,0.3,9.15e-05,0.0,0.0665,-8.034,1.0,0.0673,125.951,4.0,0.734,1
291,0.0156,0.703,195191.0,0.624,5.53e-05,7.0,0.299,-6.228,1.0,0.0364,131.966,4.0,0.808,4
292,0.736,0.487,289307.0,0.369,3.75e-05,11.0,0.0925,-13.424,0.0,0.0406,183.114,4.0,0.106,6
293,0.889,0.396,253013.0,0.535,0.00678,0.0,0.116,-11.09,1.0,0.0411,146.416,4.0,0.435,6
294,0.114,0.845,200584.0,0.583,0.000536,9.0,0.1,-5.948,0.0,0.0773,149.941,4.0,0.842,2
295,0.349,0.689,320654.0,0.338,5.7e-05,11.0,0.0649,-7.634,0.0,0.0629,128.012,4.0,0.568,2
296,0.0147,0.699,281407.0,0.67,0.22,1.0,0.356,-6.219,1.0,0.0347,111.988,4.0,0.556,1
297,0.121,0.698,253831.0,0.664,0.00131,7.0,0.331,-7.828,1.0,0.0778,96.001,4.0,0.623,4
298,0.484,0.72,186379.0,0.783,0.673,6.0,0.238,-4.992,1.0,0.0389,102.988,4.0,0.563,3
299,0.485,0.66,200253.0,0.532,0.0015,4.0,0.202,-6.28,0.0,0.0733,90.026,4.0,0.365,8
300,0.0047,0.583,240863.0,0.669,0.573,9.0,0.313,-7.874,1.0,0.0613,171.987,4.0,0.603,7
301,0.019,0.854,234372.0,0.671,0.383,7.0,0.105,-7.158,1.0,0.0543,107.994,4.0,0.631,4
302,0.000869,0.7,203464.0,0.586,0.0273,6.0,0.431,-8.455,1.0,0.047,90.029,4.0,0.823,4
303,0.12,0.715,216822.0,0.438,0.000139,8.0,0.107,-9.874,0.0,0.0575,128.905,4.0,0.418,2
304,0.0019,0.701,386160.0,0.751,0.714,11.0,0.061,-10.699,0.0,0.0581,114.292,4.0,0.955,2
305,0.0794,0.816,136366.0,0.582,5.84e-06,8.0,0.0916,-4.141,1.0,0.341,160.004,4.0,0.542,11
306,0.0212,0.623,229718.0,0.661,0.000229,9.0,0.267,-7.0,1.0,0.1,151.97,4.0,0.63,4
307,0.294,0.675,248920.0,0.409,0.000596,0.0,0.119,-10.707,0.0,0.0423,79.954,4.0,0.308,8
308,0.116,0.568,141898.0,0.565,0.0,11.0,0.428,-7.187,1.0,0.338,137.075,4.0,0.403,11
309,0.000342,0.256,303533.0,0.914,0.822,4.0,0.124,-6.396,0.0,0.0602,89.616,3.0,0.289,3
310,0.105,0.903,187384.0,0.529,0.00255,8.0,0.138,-9.901,1.0,0.0623,100.977,4.0,0.353,4
311,0.0816,0.708,217693.0,0.496,0.000109,8.0,0.102,-8.175,0.0,0.0496,128.914,4.0,0.412,2
312,0.476,0.655,175302.0,0.716,0.0,8.0,0.479,-5.077,0.0,0.0897,80.813,4.0,0.521,2
313,0.883,0.253,203492.0,0.352,0.00191,8.0,0.0668,-11.509,1.0,0.0357,141.97,5.0,0.099,6
314,0.00297,0.651,265893.0,0.503,0.00783,1.0,0.112,-10.773,1.0,0.0381,89.993,4.0,0.398,1
315,0.315,0.912,138293.0,0.655,3.39e-05,8.0,0.0894,-6.029,0.0,0.162,91.942,4.0,0.793,2
316,0.21,0.749,226987.0,0.463,0.0382,11.0,0.338,-8.433,1.0,0.0842,90.035,4.0,0.189,4
317,0.506,0.855,174253.0,0.488,0.0,3.0,0.347,-4.601,1.0,0.208,124.097,4.0,0.619,1
318,0.264,0.787,237893.0,0.673,3.35e-06,11.0,0.0904,-4.583,0.0,0.159,110.962,4.0,0.779,2
319,0.239,0.879,163173.0,0.498,0.0,4.0,0.0967,-6.027,0.0,0.18,106.044,4.0,0.405,8
320,0.0681,0.789,167990.0,0.742,0.0,10.0,0.166,-5.664,0.0,0.0652,116.965,4.0,0.661,2
321,0.127,0.707,134240.0,0.955,0.0,10.0,0.202,-4.593,0.0,0.222,125.989,4.0,0.575,2
322,0.00302,0.84,155884.0,0.766,3.61e-06,4.0,0.0684,-4.12,1.0,0.136,94.018,4.0,0.402,1
323,0.172,0.651,187040.0,0.724,0.0,7.0,0.13,-5.457,1.0,0.166,144.146,4.0,0.686,4
324,0.019,0.822,211013.0,0.654,0.0,0.0,0.233,-4.623,1.0,0.132,119.884,4.0,0.421,1
325,0.13,0.647,175238.0,0.608,0.0,9.0,0.0584,-6.831,1.0,0.42,125.994,4.0,0.474,11
326,0.47,0.889,302760.0,0.818,0.0,9.0,0.179,-4.639,1.0,0.253,96.063,4.0,0.782,4
327,0.0138,0.786,170057.0,0.551,0.0,8.0,0.68,-5.789,1.0,0.243,174.995,4.0,0.354,10
328,0.318,0.917,165733.0,0.657,3.62e-06,8.0,0.0754,-5.716,1.0,0.0921,131.03,4.0,0.818,4
329,3.84e-05,0.345,147062.0,0.941,0.633,9.0,0.0511,-9.918,1.0,0.0466,179.626,4.0,0.407,7
330,0.205,0.88,182438.0,0.662,0.0,0.0,0.227,-5.766,1.0,0.304,109.988,4.0,0.726,11
331,0.222,0.683,188893.0,0.615,8.25e-06,5.0,0.154,-5.737,1.0,0.0966,77.014,4.0,0.45,4
332,0.517,0.869,285053.0,0.532,0.0,7.0,0.103,-7.186,1.0,0.23,89.004,4.0,0.509,4
333,0.171,0.742,242692.0,0.449,0.0466,11.0,0.125,-8.565,1.0,0.105,90.072,4.0,0.144,4
334,0.104,0.529,234107.0,0.607,0.0,6.0,0.0631,-6.781,1.0,0.0574,101.966,4.0,0.238,4
335,0.126,0.678,177373.0,0.531,3.44e-05,10.0,0.377,-5.029,1.0,0.0374,99.008,4.0,0.176,4
336,0.186,0.829,151507.0,0.761,7.78e-06,10.0,0.0705,-4.882,0.0,0.117,74.979,4.0,0.67,2
337,0.0156,0.822,170057.0,0.549,0.0,8.0,0.594,-5.993,1.0,0.192,174.995,4.0,0.378,10
338,0.0366,0.619,212947.0,0.707,7.54e-05,1.0,0.13,-5.791,1.0,0.0499,168.995,4.0,0.558,1
339,0.272,0.646,156631.0,0.439,0.0,7.0,0.0945,-10.837,1.0,0.818,160.387,4.0,0.528,11
340,0.0359,0.783,152760.0,0.728,0.0,2.0,0.46,-5.053,1.0,0.0343,114.065,4.0,0.668,1
341,0.128,0.637,161853.0,0.795,0.0,1.0,0.266,-6.054,1.0,0.072,80.052,4.0,0.808,1
342,0.525,0.847,196667.0,0.699,0.0,0.0,0.267,-8.286,1.0,0.0733,120.002,4.0,0.874,1
343,0.0254,0.528,191088.0,0.802,0.0,2.0,0.211,-4.467,1.0,0.0403,177.907,4.0,0.625,7
344,0.0221,0.632,177479.0,0.845,0.0,1.0,0.368,-4.302,1.0,0.108,171.97,4.0,0.674,1
345,0.163,0.738,172133.0,0.718,0.0,1.0,0.207,-5.777,0.0,0.0414,125.047,4.0,0.685,8
346,0.0827,0.684,154587.0,0.779,0.0,7.0,0.34,-7.028,1.0,0.134,95.988,4.0,0.632,4
347,0.15,0.762,225373.0,0.661,0.0,1.0,0.256,-6.075,0.0,0.0687,130.009,4.0,0.769,8
348,0.0987,0.712,193753.0,0.64,1.32e-06,4.0,0.0787,-5.219,1.0,0.0374,88.026,4.0,0.713,1
349,0.0807,0.479,205479.0,0.704,0.0,1.0,0.132,-4.884,1.0,0.151,132.11,4.0,0.389,1
350,0.0577,0.84,118187.0,0.501,1.66e-06,1.0,0.119,-7.738,0.0,0.0611,95.005,4.0,0.859,8
351,0.492,0.657,180600.0,0.625,0.0,4.0,0.155,-8.097,1.0,0.0527,73.999,4.0,0.504,1
352,0.161,0.72,200893.0,0.521,0.0,11.0,0.0912,-7.342,0.0,0.0399,85.966,4.0,0.516,2
353,0.18,0.784,220480.0,0.548,0.000376,6.0,0.091,-9.643,0.0,0.0393,113.032,4.0,0.697,2
354,0.31,0.88,163067.0,0.667,0.0,1.0,0.255,-7.302,1.0,0.221,91.006,4.0,0.783,1
355,0.118,0.734,159171.0,0.596,0.0,6.0,0.107,-10.023,0.0,0.324,98.024,4.0,0.317,11
356,0.469,0.645,183208.0,0.686,0.0,4.0,0.139,-6.517,1.0,0.0653,84.915,4.0,0.686,1
357,0.0102,0.555,191867.0,0.878,0.0,11.0,0.299,-5.211,1.0,0.0418,76.003,4.0,0.751,4
358,0.452,0.637,208907.0,0.637,0.0,11.0,0.116,-7.102,1.0,0.0791,88.026,4.0,0.358,4
359,0.131,0.675,220131.0,0.879,0.0,1.0,0.0773,-4.98,0.0,0.1,80.024,4.0,0.92,8
360,0.115,0.738,150448.0,0.85,5.04e-06,8.0,0.248,-7.181,1.0,0.0575,133.967,4.0,0.0381,4
361,0.633,0.713,168492.0,0.486,0.0,10.0,0.104,-7.503,1.0,0.0283,111.984,4.0,0.374,4
362,0.119,0.679,171692.0,0.867,0.0,5.0,0.688,-3.479,0.0,0.0933,138.95,4.0,0.971,10
363,0.984,0.316,218000.0,0.143,0.864,2.0,0.0858,-20.83,1.0,0.0385,139.425,3.0,0.143,5
364,0.753,0.817,206314.0,0.304,0.0,8.0,0.103,-11.501,1.0,0.155,106.015,4.0,0.562,6
365,0.166,0.724,192733.0,0.841,0.0,1.0,0.0738,-5.338,1.0,0.0322,117.999,4.0,0.901,1
366,0.324,0.712,197027.0,0.907,0.0,0.0,0.0912,-6.955,1.0,0.0725,88.039,4.0,0.915,1
367,0.778,0.569,177093.0,0.533,9.33e-06,2.0,0.245,-9.344,1.0,0.439,72.7,4.0,0.667,11
368,0.265,0.845,165547.0,0.656,0.000301,1.0,0.0638,-7.261,1.0,0.0793,152.088,4.0,0.743,1
369,0.462,0.715,186000.0,0.313,1.32e-06,11.0,0.111,-14.607,1.0,0.609,176.249,4.0,0.398,11
370,0.683,0.833,177253.0,0.491,0.0,7.0,0.103,-11.911,1.0,0.312,93.013,4.0,0.51,11
371,0.533,0.651,174813.0,0.657,1.04e-06,10.0,0.25,-8.232,0.0,0.402,76.56,4.0,0.67,11
372,0.318,0.899,162600.0,0.513,0.0,6.0,0.0963,-8.282,1.0,0.253,90.011,4.0,0.825,4
373,0.482,0.855,150827.0,0.49,1.62e-05,5.0,0.287,-9.655,0.0,0.331,93.965,4.0,0.706,11
374,0.155,0.807,169040.0,0.554,0.0,2.0,0.116,-7.935,1.0,0.0566,99.016,4.0,0.643,1
375,0.639,0.801,182840.0,0.422,0.0,10.0,0.168,-11.226,0.0,0.311,171.852,4.0,0.646,11
376,0.161,0.461,215293.0,0.683,0.0,11.0,0.0844,-4.689,1.0,0.0295,74.716,4.0,0.491,4
377,0.529,0.688,223200.0,0.527,0.0,3.0,0.0844,-9.078,1.0,0.0329,85.017,4.0,0.581,1
378,0.398,0.665,127000.0,0.933,0.0,10.0,0.217,-4.717,1.0,0.0371,120.004,4.0,0.86,4
379,0.132,0.806,163360.0,0.468,0.0,2.0,0.369,-10.894,1.0,0.38,155.915,3.0,0.322,11
380,0.0568,0.87,188585.0,0.639,0.0,0.0,0.192,-6.372,1.0,0.0643,119.985,4.0,0.708,1
381,0.773,0.886,175347.0,0.333,5.53e-05,11.0,0.102,-12.687,0.0,0.136,83.042,4.0,0.407,2
382,0.0165,0.756,304133.0,0.422,0.00183,11.0,0.0368,-12.967,0.0,0.0292,112.751,4.0,0.487,2
383,0.432,0.601,281613.0,0.532,6.25e-06,10.0,0.0925,-9.119,1.0,0.0286,136.571,4.0,0.341,4
384,0.361,0.501,208715.0,0.556,0.000133,5.0,0.115,-5.628,1.0,0.0266,82.017,4.0,0.165,6
385,0.356,0.504,183440.0,0.904,0.121,6.0,0.14,-6.863,1.0,0.179,176.808,4.0,0.772,7
386,0.382,0.414,377093.0,0.428,0.000243,0.0,0.148,-11.097,1.0,0.0278,145.075,4.0,0.282,6
387,0.149,0.729,275440.0,0.844,2.87e-06,5.0,0.0604,-8.824,1.0,0.0344,131.459,4.0,0.777,4
388,0.828,0.554,241787.0,0.315,5.53e-06,3.0,0.101,-11.028,1.0,0.0298,128.157,4.0,0.325,6
389,0.102,0.526,272394.0,0.925,8.9e-06,2.0,0.305,-5.584,1.0,0.0363,140.308,4.0,0.819,1
390,0.0794,0.538,269759.0,0.931,1.8e-05,2.0,0.237,-6.15,1.0,0.0338,140.625,4.0,0.813,1
391,0.0263,0.621,235440.0,0.8,1.51e-05,4.0,0.0591,-7.284,0.0,0.0344,149.91,4.0,0.968,8
392,0.217,0.673,285333.0,0.663,0.017,0.0,0.177,-7.29,1.0,0.0269,120.634,3.0,0.671,1
393,0.494,0.435,346813.0,0.547,0.0,0.0,0.544,-8.092,1.0,0.0287,135.453,4.0,0.26,10
394,0.0195,0.513,295466.0,0.979,0.0951,0.0,0.0906,-6.362,1.0,0.0425,152.875,4.0,0.94,1
395,0.509,0.68,255933.0,0.242,4.34e-05,0.0,0.071,-16.264,0.0,0.0322,120.126,4.0,0.169,6
396,0.254,0.803,212440.0,0.748,0.00212,2.0,0.113,-5.221,1.0,0.0314,116.532,4.0,0.752,1
397,0.158,0.642,244880.0,0.792,9.84e-06,0.0,0.68,-5.746,0.0,0.0488,122.965,4.0,0.0903,10
398,0.259,0.665,322549.0,0.673,7.62e-06,0.0,0.497,-7.95,1.0,0.0493,132.642,4.0,0.779,1
399,0.489,0.5,279680.0,0.587,0.0,4.0,0.0827,-6.979,1.0,0.0408,72.98,4.0,0.276,6
400,0.223,0.759,195160.0,0.498,5.84e-05,10.0,0.406,-10.615,1.0,0.0776,126.972,4.0,0.244,4
401,0.0785,0.645,203546.0,0.926,0.0,0.0,0.111,-5.505,1.0,0.0852,100.49,4.0,0.608,1
402,0.446,0.559,192827.0,0.473,0.00141,5.0,0.154,-7.712,1.0,0.0279,121.227,4.0,0.397,6
403,0.0665,0.428,301730.0,0.599,9.86e-06,4.0,0.137,-2.135,1.0,0.0286,125.83,4.0,0.134,7
404,0.498,0.485,253127.0,0.484,0.000325,0.0,0.0607,-8.156,1.0,0.0348,64.474,4.0,0.493,1
405,0.107,0.58,190729.0,0.867,0.0,0.0,0.202,-6.555,1.0,0.277,94.795,4.0,0.724,1
406,0.103,0.457,250141.0,0.73,0.0,0.0,0.317,-4.222,0.0,0.283,135.904,4.0,0.528,8
407,0.253,0.687,257238.0,0.655,4.63e-06,1.0,0.114,-4.919,1.0,0.0414,122.999,4.0,0.244,1
408,0.0638,0.42,197634.0,0.723,1.17e-05,10.0,0.123,-6.86,0.0,0.175,167.806,4.0,0.288,7
409,0.798,0.298,241893.0,0.382,9.87e-06,10.0,0.0988,-7.812,1.0,0.0299,125.473,4.0,0.124,6
410,0.00776,0.792,173987.0,0.625,0.0018,1.0,0.329,-5.609,1.0,0.0536,103.967,4.0,0.37,1
411,0.0267,0.629,277387.0,0.515,1.22e-05,0.0,0.0888,-10.358,0.0,0.265,121.845,4.0,0.299,8
412,0.758,0.423,336511.0,0.667,0.0,6.0,0.246,-7.012,0.0,0.326,86.743,4.0,0.496,11
413,0.123,0.696,260640.0,0.454,0.0,1.0,0.155,-6.756,0.0,0.153,92.928,4.0,0.136,8
414,0.0332,0.754,198973.0,0.449,8.29e-05,7.0,0.552,-9.211,1.0,0.109,77.169,4.0,0.357,10
415,0.0891,0.585,210747.0,0.909,9.7e-05,8.0,0.119,-6.474,1.0,0.0707,93.372,4.0,0.758,4
416,0.614,0.686,296568.0,0.385,0.0,7.0,0.131,-8.35,0.0,0.297,143.07,4.0,0.147,11
417,0.00411,0.773,227880.0,0.414,3.4e-05,6.0,0.0733,-7.436,0.0,0.0961,99.993,4.0,0.289,8
418,0.0618,0.578,192956.0,0.449,2.17e-06,1.0,0.119,-6.349,1.0,0.286,136.006,4.0,0.1,11
419,0.259,0.889,180522.0,0.496,0.0,4.0,0.252,-6.365,0.0,0.0905,86.003,4.0,0.544,8
420,0.256,0.809,298941.0,0.463,0.085,11.0,0.109,-11.377,1.0,0.0396,111.98,4.0,0.364,4
421,0.244,0.761,261493.0,0.518,3.47e-05,0.0,0.107,-8.871,1.0,0.134,133.976,4.0,0.522,1
422,0.0743,0.695,218902.0,0.343,1.04e-06,5.0,0.107,-10.798,1.0,0.0432,85.84,4.0,0.229,6
423,0.354,0.73,228461.0,0.576,3.59e-05,2.0,0.15,-5.442,1.0,0.287,92.131,4.0,0.155,11
424,0.0706,0.676,237735.0,0.609,0.0,2.0,0.152,-5.831,0.0,0.481,142.037,4.0,0.508,11
425,0.0589,0.835,217925.0,0.626,6e-05,1.0,0.396,-5.833,1.0,0.125,91.03,4.0,0.35,1
426,0.629,0.735,220488.0,0.449,0.0,10.0,0.113,-7.507,1.0,0.347,122.947,4.0,0.0397,11
427,0.64,0.681,201000.0,0.372,0.0,5.0,0.169,-8.237,1.0,0.0432,91.873,4.0,0.476,6
428,0.0181,0.84,204347.0,0.744,0.0,1.0,0.629,-4.751,1.0,0.113,83.737,4.0,0.171,10
429,0.317,0.575,226220.0,0.609,0.0,5.0,0.105,-4.88,0.0,0.121,83.004,4.0,0.339,8
430,0.562,0.68,248937.0,0.826,0.0,5.0,0.254,-2.561,1.0,0.27,146.95,4.0,0.804,11
431,0.443,0.656,222374.0,0.432,0.0,6.0,0.132,-9.481,0.0,0.217,97.022,4.0,0.0897,8
432,0.112,0.701,178623.0,0.741,0.0,2.0,0.699,-6.157,1.0,0.313,140.177,4.0,0.588,10
433,0.228,0.568,308756.0,0.56,3.05e-06,9.0,0.39,-9.059,1.0,0.42,130.019,4.0,0.246,11
434,0.0392,0.887,215693.0,0.485,0.0,11.0,0.141,-9.358,0.0,0.2,125.987,4.0,0.328,2
435,0.0518,0.507,273578.0,0.429,0.0,2.0,0.109,-7.726,1.0,0.326,91.0,3.0,0.0744,11
436,0.101,0.831,205427.0,0.502,0.0,10.0,0.122,-4.045,0.0,0.046,100.541,4.0,0.101,2
437,0.0165,0.912,238614.0,0.412,0.0126,7.0,0.104,-8.074,1.0,0.123,154.983,4.0,0.423,4
438,0.181,0.843,192418.0,0.485,0.0675,10.0,0.107,-8.735,0.0,0.195,100.053,4.0,0.689,2
439,0.402,0.59,252379.0,0.493,0.00504,7.0,0.129,-8.704,0.0,0.0367,150.026,4.0,0.0498,8
440,0.0355,0.963,142273.0,0.346,0.0,5.0,0.108,-9.309,0.0,0.53,119.957,4.0,0.562,11
441,0.00258,0.891,267067.0,0.628,0.00019,2.0,0.0504,-7.863,1.0,0.0551,134.966,4.0,0.552,1
442,0.0136,0.781,178154.0,0.594,0.0,0.0,0.162,-6.959,0.0,0.0485,129.895,4.0,0.0628,8
443,0.057,0.8,200221.0,0.56,0.0,5.0,0.134,-4.818,0.0,0.261,163.071,4.0,0.45,2
444,0.0141,0.817,210368.0,0.539,0.000496,6.0,0.099,-6.349,0.0,0.0621,97.062,4.0,0.158,8
445,0.0669,0.443,301304.0,0.72,0.0,7.0,0.0909,-3.743,0.0,0.0733,89.378,4.0,0.374,8
446,0.0311,0.672,143747.0,0.526,1.37e-06,4.0,0.28,-6.446,1.0,0.0599,123.999,4.0,0.28,1
447,0.691,0.38,229227.0,0.339,0.0,3.0,0.12,-7.885,1.0,0.0338,100.607,4.0,0.0849,6
448,0.584,0.442,215507.0,0.612,5.7e-06,2.0,0.37,-7.222,1.0,0.112,180.917,4.0,0.178,7
449,0.768,0.561,242013.0,0.431,1.42e-05,10.0,0.106,-8.81,1.0,0.0578,143.875,4.0,0.137,6
450,0.866,0.369,152667.0,0.272,0.0,9.0,0.147,-10.497,1.0,0.0364,172.929,4.0,0.218,6
451,0.198,0.695,173160.0,0.575,0.0,10.0,0.0614,-6.334,0.0,0.116,163.929,4.0,0.699,2
452,0.367,0.789,169385.0,0.837,0.0,6.0,0.0659,-2.138,0.0,0.0696,128.045,4.0,0.359,2
453,0.753,0.638,202827.0,0.259,0.0,7.0,0.219,-10.706,1.0,0.0898,88.485,4.0,0.269,6
454,0.941,0.473,163587.0,0.203,0.0,2.0,0.126,-12.627,1.0,0.102,168.884,4.0,0.419,6
455,0.639,0.669,113538.0,0.341,0.865,11.0,0.139,-9.984,0.0,0.0452,152.47,4.0,0.247,3
456,0.0708,0.818,160000.0,0.66,0.000592,9.0,0.069,-2.977,1.0,0.0676,149.922,4.0,0.803,4
457,0.0303,0.765,177871.0,0.595,0.000855,7.0,0.209,-6.784,1.0,0.0814,127.987,4.0,0.423,4
